Day,start_time_program,trial_latency_behav_end,Box,Date,Replicate,Vial_number,Activity,court_duration,Temp,Humidity,BP 12:00 am,BP 8:00 Am,BP Room,Video_Initition,Observation Initiation,Video_End
114,11:53:54,232,B,11,1,3,c,9,25,25,99.8,99.3,997,0,201,1247
114,11:52:34,236,B,11,1,1,c,94,25,25,99.8,99.3,997,0,0,1247
114,11:54:00,240,B,11,1,2,c,23,25,25,99.8,99.3,997,0,100,1247
114,11:54:44,278,B,11,1,1,c,5,25,25,99.8,99.3,997,0,0,1247
114,11:54:43,285,B,11,1,2,c,14,25,25,99.8,99.3,997,0,100,1247
114,11:54:55,301,B,11,1,1,c,18,25,25,99.8,99.3,997,0,0,1247
114,11:54:41,309,B,11,1,3,c,39,25,25,99.8,99.3,997,0,201,1247
114,11:55:15,313,B,11,1,1,c,10,25,25,99.8,99.3,997,0,0,1247
114,11:55:30,327,B,11,1,1,c,9,25,25,99.8,99.3,997,0,0,1247
114,11:55:17,335,B,11,1,2,c,31,25,25,99.8,99.3,997,0,100,1247
114,11:56:00,350,B,11,1,2,c,2,25,25,99.8,99.3,997,0,100,1247
114,11:56:32,384,B,11,1,2,c,3,25,25,99.8,99.3,997,0,100,1247
114,11:56:05,393,B,11,1,1,c,40,25,25,99.8,99.3,997,0,0,1247
114,11:56:38,421,B,11,1,2,c,35,25,25,99.8,99.3,997,0,100,1247
114,11:57:23,443,B,11,1,2,c,12,25,25,99.8,99.3,997,0,100,1247
114,11:57:08,461,B,11,1,1,c,45,25,25,99.8,99.3,997,0,0,1247
114,11:58:02,483,B,11,1,1,c,13,25,25,99.8,99.3,997,0,0,1247
114,11:57:40,488,B,11,1,2,c,40,25,25,99.8,99.3,997,0,100,1247
114,11:58:34,512,B,11,1,1,c,9,25,25,99.8,99.3,997,0,0,1247
114,11:59:10,558,B,11,1,1,c,20,25,25,99.8,99.3,997,0,0,1247
114,11:56:28,567,B,11,1,4,c,192,25,25,99.8,99.3,997,0,295,1247
114,11:59:48,621,B,11,1,4,c,45,25,25,99.8,99.3,997,0,295,1247
114,12:00:26,625,B,11,1,1,c,11,25,25,99.8,99.3,997,0,0,1247
114,11:58:23,674,B,11,1,2,c,183,25,25,99.8,99.3,997,0,100,1247
114,12:01:07,694,B,11,1,1,c,39,25,25,99.8,99.3,997,0,0,1247
114,12:00:58,697,B,11,1,4,c,50,25,25,99.8,99.3,997,0,295,1247
114,12:01:32,730,B,11,1,2,c,50,25,25,99.8,99.3,997,0,100,1247
114,12:02:08,735,B,11,1,4,c,21,25,25,99.8,99.3,997,0,295,1247
114,12:02:32,743,B,11,1,4,c,3,25,25,99.8,99.3,997,0,295,1247
114,12:02:45,757,B,11,1,4,c,3,25,25,99.8,99.3,997,0,295,1247
114,12:02:11,760,B,11,1,1,c,41,25,25,99.8,99.3,997,0,0,1247
114,12:03:10,792,B,11,1,1,c,14,25,25,99.8,99.3,997,0,0,1247
114,12:03:26,799,B,11,1,1,c,5,25,25,99.8,99.3,997,0,0,1247
114,12:03:38,818,B,11,1,1,c,12,25,25,99.8,99.3,997,0,0,1247
114,12:02:55,826,B,11,1,4,c,63,25,25,99.8,99.3,997,0,295,1247
114,12:04:15,856,B,11,1,1,c,13,25,25,99.8,99.3,997,0,0,1247
114,12:04:21,859,B,11,1,4,c,10,25,25,99.8,99.3,997,0,295,1247
114,12:04:37,874,B,11,1,4,c,8,25,25,99.8,99.3,997,0,295,1247
114,12:04:43,880,B,11,1,1,c,9,25,25,99.8,99.3,997,0,0,1247
114,12:02:24,882,B,11,1,2,c,150,25,25,99.8,99.3,997,0,100,1247
114,12:04:48,887,B,11,1,4,c,16,25,25,99.8,99.3,997,0,295,1247
114,12:05:07,902,B,11,1,4,c,6,25,25,99.8,99.3,997,0,295,1247
114,12:05:09,910,B,11,1,1,c,12,25,25,99.8,99.3,997,0,0,1247
114,12:05:11,936,B,11,1,2,c,37,25,25,99.8,99.3,997,0,100,1247
114,12:05:39,938,B,11,1,1,c,11,25,25,99.8,99.3,997,0,0,1247
114,12:05:25,946,B,11,1,4,c,33,25,25,99.8,99.3,997,0,295,1247
114,12:06:01,957,B,11,1,1,c,8,25,25,99.8,99.3,997,0,0,1247
114,12:06:04,971,B,11,1,4,c,20,25,25,99.8,99.3,997,0,295,1247
114,12:06:26,977,B,11,1,4,c,2,25,25,99.8,99.3,997,0,295,1247
114,11:55:28,989,B,11,1,3,c,673,25,25,99.8,99.3,997,0,201,1247
114,12:06:44,994,B,11,1,1,c,3,25,25,99.8,99.3,997,0,0,1247
114,12:06:56,1008,B,11,1,1,c,4,25,25,99.8,99.3,997,0,0,1247
114,12:07:28,1039,B,11,1,4,c,3,25,25,99.8,99.3,997,0,295,1247
114,12:07:43,1062,B,11,1,4,c,11,25,25,99.8,99.3,997,0,295,1247
114,12:08:19,1091,B,11,1,4,c,4,25,25,99.8,99.3,997,0,295,1247
114,12:07:03,1106,B,11,1,3,c,95,25,25,99.8,99.3,997,0,201,1247
114,12:07:10,1110,B,11,1,1,c,91,25,25,99.8,99.3,997,0,0,1247
114,12:08:55,1136,B,11,1,3,c,13,25,25,99.8,99.3,997,0,201,1247
114,12:08:47,1164,B,11,1,1,c,50,25,25,99.8,99.3,997,0,0,1247
114,12:09:43,1177,B,11,1,1,c,5,25,25,99.8,99.3,997,0,0,1247
114,12:09:51,1185,B,11,1,4,c,9,25,25,99.8,99.3,997,0,295,1247
114,12:10:05,1197,B,11,1,1,c,3,25,25,99.8,99.3,997,0,0,1247
114,12:09:11,1201,B,11,1,3,c,62,25,25,99.8,99.3,997,0,201,1247
114,12:10:36,1227,B,11,1,4,c,2,25,25,99.8,99.3,997,0,295,1247
114,12:10:22,1231,B,11,1,1,c,21,25,25,99.8,99.3,997,0,0,1247
114,12:10:26,1234,B,11,1,3,c,20,25,25,99.8,99.3,997,0,201,1247
114,12:10:48,1271,B,11,1,1,c,36,25,25,99.8,99.3,997,0,0,1247
114,12:05:52,1274,B,11,1,2,c,333,25,25,99.8,99.3,997,0,100,1247
114,13:26:58,98,B,11,2,2,c,3,25,25,99.8,99.3,997,0,65,1117
114,13:27:24,127,B,11,2,1,c,7,25,25,99.8,99.3,997,0,0,1117
114,13:27:10,153,B,11,2,2,c,47,25,25,99.8,99.3,997,0,65,1117
114,13:27:54,170,B,11,2,1,c,20,25,25,99.8,99.3,997,0,0,1117
114,13:27:59,172,B,11,2,2,c,16,25,25,99.8,99.3,997,0,65,1117
114,13:28:35,216,B,11,2,2,c,27,25,25,99.8,99.3,997,0,65,1117
114,13:29:12,232,B,11,2,2,c,3,25,25,99.8,99.3,997,0,65,1117
114,13:29:13,248,B,11,2,1,c,19,25,25,99.8,99.3,997,0,0,1117
114,13:29:20,257,B,11,2,2,c,21,25,25,99.8,99.3,997,0,65,1117
114,13:30:15,302,B,11,2,4,c,11,25,25,99.8,99.3,997,0,250,1117
114,13:28:24,309,B,11,2,3,c,129,25,25,99.8,99.3,997,0,163,1117
114,13:29:53,312,B,11,2,2,c,43,25,25,99.8,99.3,997,0,65,1117
114,13:30:30,314,B,11,2,4,c,7,25,25,99.8,99.3,997,0,250,1117
114,13:31:39,384,B,11,2,4,c,9,25,25,99.8,99.3,997,0,250,1117
114,13:32:02,400,B,11,2,4,c,2,25,25,99.8,99.3,997,0,250,1117
114,13:30:39,414,B,11,2,3,c,98,25,25,99.8,99.3,997,0,163,1117
114,13:32:25,423,B,11,2,1,c,2,25,25,99.8,99.3,997,0,0,1117
114,13:32:55,453,B,11,2,4,c,2,25,25,99.8,99.3,997,0,250,1117
114,13:33:20,480,B,11,2,4,c,4,25,25,99.8,99.3,997,0,250,1117
114,13:30:44,483,B,11,2,2,c,162,25,25,99.8,99.3,997,0,65,1117
114,13:33:32,511,B,11,2,4,c,22,25,25,99.8,99.3,997,0,250,1117
114,13:33:43,523,B,11,2,1,c,23,25,25,99.8,99.3,997,0,0,1117
114,13:34:03,526,B,11,2,4,c,7,25,25,99.8,99.3,997,0,250,1117
114,13:32:20,553,B,11,2,3,c,137,25,25,99.8,99.3,997,0,163,1117
114,13:34:40,561,B,11,2,4,c,5,25,25,99.8,99.3,997,0,250,1117
114,13:34:54,615,B,11,2,3,c,44,25,25,99.8,99.3,997,0,163,1117
114,13:35:23,645,B,11,2,1,c,46,25,25,99.8,99.3,997,0,0,1117
114,13:36:32,676,B,11,2,1,c,8,25,25,99.8,99.3,997,0,0,1117
114,13:36:44,692,B,11,2,1,c,13,25,25,99.8,99.3,997,0,0,1117
114,13:35:44,697,B,11,2,3,c,77,25,25,99.8,99.3,997,0,163,1117
114,13:33:38,712,B,11,2,2,c,218,25,25,99.8,99.3,997,0,65,1117
114,13:37:30,745,B,11,2,1,c,19,25,25,99.8,99.3,997,0,0,1117
114,13:37:52,752,B,11,2,4,c,4,25,25,99.8,99.3,997,0,250,1117
114,13:38:12,772,B,11,2,3,c,3,25,25,99.8,99.3,997,0,163,1117
114,13:38:08,776,B,11,2,1,c,12,25,25,99.8,99.3,997,0,0,1117
114,13:38:18,780,B,11,2,3,c,6,25,25,99.8,99.3,997,0,163,1117
114,13:37:34,783,B,11,2,2,c,52,25,25,99.8,99.3,997,0,65,1117
114,13:38:48,807,B,11,2,4,c,3,25,25,99.8,99.3,997,0,250,1117
114,13:38:31,832,B,11,2,2,c,45,25,25,99.8,99.3,997,0,65,1117
114,13:39:26,865,B,11,2,2,c,23,25,25,99.8,99.3,997,0,65,1117
114,13:38:57,877,B,11,2,1,c,64,25,25,99.8,99.3,997,0,0,1117
114,13:41:16,959,B,11,2,4,c,7,25,25,99.8,99.3,997,0,250,1117
114,13:42:25,1027,B,11,2,4,c,6,25,25,99.8,99.3,997,0,250,1117
114,13:41:19,1117,B,11,2,2,c,162,25,25,99.8,99.3,997,0,65,1117
114,13:39:11,1118,B,11,2,3,c,291,25,25,99.8,99.3,997,0,163,1117
114,13:49:35,68,B,11,3,1,c,6,25,25,99.8,99.3,997,0,0,1128
114,13:49:56,95,B,11,3,1,c,12,25,25,99.8,99.3,997,0,0,1128
114,13:50:29,126,B,11,3,2,c,9,25,25,99.8,99.3,997,0,73,1128
114,13:50:48,156,B,11,3,1,c,21,25,25,99.8,99.3,997,0,0,1128
114,13:50:59,170,B,11,3,2,c,24,25,25,99.8,99.3,997,0,73,1128
114,13:51:34,193,B,11,3,1,c,12,25,25,99.8,99.3,997,0,0,1128
114,13:51:50,211,B,11,3,1,c,13,25,25,99.8,99.3,997,0,0,1128
114,13:52:18,236,B,11,3,1,c,10,25,25,99.8,99.3,997,0,0,1128
114,13:52:32,243,B,11,3,1,c,4,25,25,99.8,99.3,997,0,0,1128
114,13:52:26,264,B,11,3,3,c,31,25,25,99.8,99.3,997,0,151,1128
114,13:51:53,268,B,11,3,2,c,67,25,25,99.8,99.3,997,0,73,1128
114,13:52:55,293,B,11,3,1,c,31,25,25,99.8,99.3,997,0,0,1128
114,13:53:29,299,B,11,3,1,c,3,25,25,99.8,99.3,997,0,0,1128
114,13:52:59,303,B,11,3,3,c,36,25,25,99.8,99.3,997,0,151,1128
114,13:53:38,332,B,11,3,1,c,28,25,25,99.8,99.3,997,0,0,1128
114,13:54:08,351,B,11,3,1,c,16,25,25,99.8,99.3,997,0,0,1128
114,13:53:41,356,B,11,3,4,c,48,25,25,99.8,99.3,997,0,242,1128
114,13:54:34,364,B,11,3,4,c,10,25,25,99.8,99.3,997,0,242,1128
114,13:55:02,408,B,11,3,1,c,19,25,25,99.8,99.3,997,0,0,1128
114,13:54:48,414,B,11,3,4,c,39,25,25,99.8,99.3,997,0,242,1128
114,13:55:23,437,B,11,3,1,c,29,25,25,99.8,99.3,997,0,0,1128
114,13:53:43,450,B,11,3,3,c,139,25,25,99.8,99.3,997,0,151,1128
114,13:55:38,460,B,11,3,4,c,35,25,25,99.8,99.3,997,0,242,1128
114,13:56:10,471,B,11,3,1,c,13,25,25,99.8,99.3,997,0,0,1128
114,13:53:22,473,B,11,3,2,c,183,25,25,99.8,99.3,997,0,73,1128
114,13:56:33,491,B,11,3,1,c,11,25,25,99.8,99.3,997,0,0,1128
114,13:56:47,508,B,11,3,1,c,15,25,25,99.8,99.3,997,0,0,1128
114,13:57:04,542,B,11,3,1,c,31,25,25,99.8,99.3,997,0,0,1128
114,13:57:28,554,B,11,3,2,c,19,25,25,99.8,99.3,997,0,73,1128
114,13:57:42,558,B,11,3,1,c,9,25,25,99.8,99.3,997,0,0,1128
114,13:58:22,592,B,11,3,1,c,3,25,25,99.8,99.3,997,0,0,1128
114,13:56:40,622,B,11,3,4,c,135,25,25,99.8,99.3,997,0,242,1128
114,13:58:38,645,B,11,3,2,c,40,25,25,99.8,99.3,997,0,73,1128
114,13:56:04,678,B,11,3,3,c,227,25,25,99.8,99.3,997,0,151,1128
114,13:59:39,722,B,11,3,2,c,56,25,25,99.8,99.3,997,0,73,1128
114,13:59:09,733,B,11,3,4,c,98,25,25,99.8,99.3,997,0,242,1128
114,13:59:03,752,B,11,3,1,c,122,25,25,99.8,99.3,997,0,0,1128
114,14:00:50,777,B,11,3,4,c,40,25,25,99.8,99.3,997,0,242,1128
114,14:01:33,800,B,11,3,1,c,19,25,25,99.8,99.3,997,0,0,1128
114,14:01:35,806,B,11,3,4,c,24,25,25,99.8,99.3,997,0,242,1128
114,14:01:47,825,B,11,3,2,c,30,25,25,99.8,99.3,997,0,73,1128
114,14:02:02,877,B,11,3,4,c,67,25,25,99.8,99.3,997,0,242,1128
114,14:03:17,900,B,11,3,1,c,16,25,25,99.8,99.3,997,0,0,1128
114,13:59:56,912,B,11,3,3,c,229,25,25,99.8,99.3,997,0,151,1128
114,14:03:35,923,B,11,3,1,c,21,25,25,99.8,99.3,997,0,0,1128
114,14:04:32,972,B,11,3,1,c,13,25,25,99.8,99.3,997,0,0,1128
114,14:05:40,1032,B,11,3,1,c,4,25,25,99.8,99.3,997,0,0,1128
114,14:06:08,1074,B,11,3,1,c,19,25,25,99.8,99.3,997,0,0,1128
114,14:03:12,1125,B,11,3,4,c,246,25,25,99.8,99.3,997,0,242,1128
114,14:04:06,1127,B,11,3,3,c,193,25,25,99.8,99.3,997,0,151,1128
114,14:06:41,1128,B,11,3,2,c,39,25,25,99.8,99.3,997,0,73,1128
114,14:06:54,1129,B,11,3,1,c,28,25,25,99.8,99.3,997,0,0,1128
114,14:40:59,39,B,11,4,1,c,12,25,25,99.8,99.3,997,0,0,1203
114,14:41:18,50,B,11,4,1,c,4,25,25,99.8,99.3,997,0,0,1203
114,14:41:27,63,B,11,4,1,c,7,25,25,99.8,99.3,997,0,0,1203
114,14:41:43,76,B,11,4,1,c,4,25,25,99.8,99.3,997,0,0,1203
114,14:41:51,86,B,11,4,1,c,6,25,25,99.8,99.3,997,0,0,1203
114,14:42:13,105,B,11,4,1,c,4,25,25,99.8,99.3,997,0,0,1203
114,14:42:25,118,B,11,4,1,c,4,25,25,99.8,99.3,997,0,0,1203
114,14:42:33,129,B,11,4,2,c,8,25,25,99.8,99.3,997,0,84,1203
114,14:42:54,150,B,11,4,1,c,9,25,25,99.8,99.3,997,0,0,1203
114,14:43:10,167,B,11,4,1,c,8,25,25,99.8,99.3,997,0,0,1203
114,14:43:21,172,B,11,4,1,c,3,25,25,99.8,99.3,997,0,0,1203
114,14:43:37,190,B,11,4,1,c,4,25,25,99.8,99.3,997,0,0,1203
114,14:44:28,240,B,11,4,3,c,4,25,25,99.8,99.3,997,0,159,1203
114,14:45:00,270,B,11,4,1,c,2,25,25,99.8,99.3,997,0,0,1203
114,14:45:54,326,B,11,4,3,c,4,25,25,99.8,99.3,997,0,159,1203
114,14:46:04,334,B,11,4,3,c,2,25,25,99.8,99.3,997,0,159,1203
114,14:46:09,340,B,11,4,4,c,3,25,25,99.8,99.3,997,0,235,1203
114,14:46:01,343,B,11,4,2,c,14,25,25,99.8,99.3,997,0,84,1203
114,14:46:21,355,B,11,4,3,c,6,25,25,99.8,99.3,997,0,159,1203
114,14:46:32,367,B,11,4,3,c,6,25,25,99.8,99.3,997,0,159,1203
114,14:46:23,373,B,11,4,1,c,22,25,25,99.8,99.3,997,0,0,1203
114,14:46:42,386,B,11,4,3,c,15,25,25,99.8,99.3,997,0,159,1203
114,14:47:04,396,B,11,4,3,c,3,25,25,99.8,99.3,997,0,159,1203
114,14:47:05,399,B,11,4,1,c,6,25,25,99.8,99.3,997,0,0,1203
114,14:47:31,421,B,11,4,2,c,2,25,25,99.8,99.3,997,0,84,1203
114,14:47:51,441,B,11,4,2,c,2,25,25,99.8,99.3,997,0,84,1203
114,14:47:42,447,B,11,4,1,c,17,25,25,99.8,99.3,997,0,0,1203
114,14:48:06,461,B,11,4,1,c,7,25,25,99.8,99.3,997,0,0,1203
114,14:47:57,472,B,11,4,3,c,27,25,25,99.8,99.3,997,0,159,1203
114,14:48:51,509,B,11,4,1,c,9,25,25,99.8,99.3,997,0,0,1203
114,14:49:08,518,B,11,4,4,c,2,25,25,99.8,99.3,997,0,235,1203
114,14:49:17,527,B,11,4,2,c,2,25,25,99.8,99.3,997,0,84,1203
114,14:49:25,535,B,11,4,1,c,2,25,25,99.8,99.3,997,0,0,1203
114,14:49:20,537,B,11,4,3,c,9,25,25,99.8,99.3,997,0,159,1203
114,14:49:38,564,B,11,4,3,c,17,25,25,99.8,99.3,997,0,159,1203
114,14:49:57,567,B,11,4,3,c,2,25,25,99.8,99.3,997,0,159,1203
114,14:50:03,575,B,11,4,2,c,3,25,25,99.8,99.3,997,0,84,1203
114,14:50:23,597,B,11,4,2,c,6,25,25,99.8,99.3,997,0,84,1203
114,14:50:53,624,B,11,4,1,c,2,25,25,99.8,99.3,997,0,0,1203
114,14:50:39,632,B,11,4,4,c,26,25,25,99.8,99.3,997,0,235,1203
114,14:50:09,649,B,11,4,3,c,72,25,25,99.8,99.3,997,0,159,1203
114,14:51:06,652,B,11,4,4,c,18,25,25,99.8,99.3,997,0,235,1203
114,14:51:17,653,B,11,4,1,c,8,25,25,99.8,99.3,997,0,0,1203
114,14:50:34,658,B,11,4,2,c,55,25,25,99.8,99.3,997,0,84,1203
114,14:51:27,661,B,11,4,3,c,5,25,25,99.8,99.3,997,0,159,1203
114,14:51:40,684,B,11,4,3,c,16,25,25,99.8,99.3,997,0,159,1203
114,14:51:37,687,B,11,4,2,c,21,25,25,99.8,99.3,997,0,84,1203
114,14:52:00,703,B,11,4,2,c,14,25,25,99.8,99.3,997,0,84,1203
114,14:52:29,732,B,11,4,2,c,15,25,25,99.8,99.3,997,0,84,1203
114,14:53:00,757,B,11,4,2,c,9,25,25,99.8,99.3,997,0,84,1203
114,14:53:05,759,B,11,4,3,c,6,25,25,99.8,99.3,997,0,159,1203
114,14:53:15,771,B,11,4,1,c,8,25,25,99.8,99.3,997,0,0,1203
114,14:53:27,782,B,11,4,1,c,7,25,25,99.8,99.3,997,0,0,1203
114,14:53:48,805,B,11,4,1,c,9,25,25,99.8,99.3,997,0,0,1203
114,14:54:12,823,B,11,4,1,c,3,25,25,99.8,99.3,997,0,0,1203
114,14:54:27,838,B,11,4,2,c,2,25,25,99.8,99.3,997,0,84,1203
114,14:54:42,884,B,11,4,4,c,34,25,25,99.8,99.3,997,0,235,1203
114,14:55:03,893,B,11,4,1,c,23,25,25,99.8,99.3,997,0,0,1203
114,14:55:22,897,B,11,4,4,c,7,25,25,99.8,99.3,997,0,235,1203
114,14:55:32,910,B,11,4,3,c,10,25,25,99.8,99.3,997,0,159,1203
114,14:55:46,933,B,11,4,1,c,18,25,25,99.8,99.3,997,0,0,1203
114,14:56:50,996,B,11,4,4,c,18,25,25,99.8,99.3,997,0,235,1203
114,14:58:02,1057,B,11,4,3,c,7,25,25,99.8,99.3,997,0,159,1203
114,14:57:54,1059,B,11,4,4,c,17,25,25,99.8,99.3,997,0,235,1203
114,14:58:35,1087,B,11,4,1,c,4,25,25,99.8,99.3,997,0,0,1203
114,14:58:46,1097,B,11,4,1,c,3,25,25,99.8,99.3,997,0,0,1203
114,14:58:42,1106,B,11,4,4,c,16,25,25,99.8,99.3,997,0,235,1203
114,14:59:06,1116,B,11,4,1,c,2,25,25,99.8,99.3,997,0,0,1203
114,14:59:10,1121,B,11,4,4,c,4,25,25,99.8,99.3,997,0,235,1203
114,14:59:15,1132,B,11,4,3,c,9,25,25,99.8,99.3,997,0,159,1203
114,15:00:03,1181,B,11,4,4,c,11,25,25,99.8,99.3,997,0,235,1203
114,15:00:19,1188,B,11,4,1,c,1,25,25,99.8,99.3,997,0,0,1203
114,15:26:30,111,B,12,1,1,c,21,25,23,100,100.5,1009,0,0,1108
114,15:27:20,145,B,12,1,3,c,5,25,23,100,100.5,1009,0,90,1108
114,15:28:11,197,B,12,1,3,c,6,25,23,100,100.5,1009,0,90,1108
114,15:28:33,215,B,12,1,1,c,2,25,23,100,100.5,1009,0,0,1108
114,15:28:21,221,B,12,1,3,c,19,25,23,100,100.5,1009,0,90,1108
114,15:28:47,253,B,12,1,3,c,26,25,23,100,100.5,1009,0,90,1108
114,15:29:07,258,B,12,1,4,c,10,25,23,100,100.5,1009,0,229,1108
114,15:29:20,275,B,12,1,3,c,15,25,23,100,100.5,1009,0,90,1108
114,15:29:53,298,B,12,1,3,c,5,25,23,100,100.5,1009,0,90,1108
114,15:29:32,319,B,12,1,1,c,47,25,23,100,100.5,1009,0,0,1108
114,15:29:59,332,B,12,1,4,c,33,25,23,100,100.5,1009,0,229,1108
114,15:30:15,339,B,12,1,3,c,23,25,23,100,100.5,1009,0,90,1108
114,15:30:41,370,B,12,1,3,c,29,25,23,100,100.5,1009,0,90,1108
114,15:27:44,380,B,12,1,2,c,216,25,23,100,100.5,1009,0,53,1108
114,15:31:24,415,B,12,1,3,c,31,25,23,100,100.5,1009,0,90,1108
114,15:31:07,421,B,12,1,4,c,54,25,23,100,100.5,1009,0,229,1108
114,15:32:04,439,B,12,1,4,c,16,25,23,100,100.5,1009,0,229,1108
114,15:31:58,459,B,12,1,3,c,40,25,23,100,100.5,1009,0,90,1108
114,15:32:42,467,B,12,1,4,c,5,25,23,100,100.5,1009,0,229,1108
114,15:32:36,483,B,12,1,1,c,27,25,23,100,100.5,1009,0,0,1108
114,15:32:52,488,B,12,1,3,c,18,25,23,100,100.5,1009,0,90,1108
114,15:33:14,498,B,12,1,3,c,4,25,23,100,100.5,1009,0,90,1108
114,15:33:20,503,B,12,1,3,c,3,25,23,100,100.5,1009,0,90,1108
114,15:33:25,516,B,12,1,3,c,10,25,23,100,100.5,1009,0,90,1108
114,15:33:05,517,B,12,1,4,c,32,25,23,100,100.5,1009,0,229,1108
114,15:32:07,521,B,12,1,2,c,93,25,23,100,100.5,1009,0,53,1108
114,15:33:43,534,B,12,1,4,c,10,25,23,100,100.5,1009,0,229,1108
114,15:34:15,557,B,12,1,1,c,2,25,23,100,100.5,1009,0,0,1108
114,15:33:51,565,B,12,1,3,c,33,25,23,100,100.5,1009,0,90,1108
114,15:34:32,576,B,12,1,1,c,4,25,23,100,100.5,1009,0,0,1108
114,15:34:00,577,B,12,1,4,c,38,25,23,100,100.5,1009,0,229,1108
114,15:34:42,585,B,12,1,3,c,2,25,23,100,100.5,1009,0,90,1108
114,15:34:46,612,B,12,1,4,c,26,25,23,100,100.5,1009,0,229,1108
114,15:35:17,623,B,12,1,3,c,6,25,23,100,100.5,1009,0,90,1108
114,15:35:20,627,B,12,1,4,c,7,25,23,100,100.5,1009,0,229,1108
114,15:34:47,632,B,12,1,1,c,46,25,23,100,100.5,1009,0,0,1108
114,15:35:29,638,B,12,1,4,c,9,25,23,100,100.5,1009,0,229,1108
114,15:35:53,656,B,12,1,1,c,3,25,23,100,100.5,1009,0,0,1108
114,15:35:49,675,B,12,1,4,c,27,25,23,100,100.5,1009,0,229,1108
114,15:35:34,711,B,12,1,3,c,76,25,23,100,100.5,1009,0,90,1108
114,15:36:39,718,B,12,1,4,c,19,25,23,100,100.5,1009,0,229,1108
114,15:37:00,726,B,12,1,4,c,6,25,23,100,100.5,1009,0,229,1108
114,15:36:48,730,B,12,1,1,c,22,25,23,100,100.5,1009,0,0,1108
114,15:37:13,744,B,12,1,1,c,10,25,23,100,100.5,1009,0,0,1108
114,15:37:29,760,B,12,1,1,c,10,25,23,100,100.5,1009,0,0,1108
114,15:37:43,778,B,12,1,1,c,15,25,23,100,100.5,1009,0,0,1108
114,15:37:54,781,B,12,1,2,c,6,25,23,100,100.5,1009,0,53,1108
114,15:37:26,796,B,12,1,4,c,50,25,23,100,100.5,1009,0,229,1108
114,15:37:03,808,B,12,1,3,c,84,25,23,100,100.5,1009,0,90,1108
114,15:38:56,838,B,12,1,2,c,1,25,23,100,100.5,1009,0,53,1108
114,15:38:35,839,B,12,1,1,c,24,25,23,100,100.5,1009,0,0,1108
114,15:38:24,851,B,12,1,4,c,46,25,23,100,100.5,1009,0,229,1108
114,15:39:04,869,B,12,1,3,c,26,25,23,100,100.5,1009,0,90,1108
114,15:39:18,888,B,12,1,4,c,30,25,23,100,100.5,1009,0,229,1108
114,15:39:33,928,B,12,1,3,c,54,25,23,100,100.5,1009,0,90,1108
114,15:40:13,956,B,12,1,4,c,42,25,23,100,100.5,1009,0,229,1108
114,15:40:51,957,B,12,1,2,c,7,25,23,100,100.5,1009,0,53,1108
114,15:41:30,991,B,12,1,4,c,1,25,23,100,100.5,1009,0,229,1108
114,15:41:27,1002,B,12,1,3,c,15,25,23,100,100.5,1009,0,90,1108
114,15:41:36,1031,B,12,1,4,c,35,25,23,100,100.5,1009,0,229,1108
114,15:42:13,1037,B,12,1,1,c,4,25,23,100,100.5,1009,0,0,1108
114,15:41:48,1056,B,12,1,3,c,47,25,23,100,100.5,1009,0,90,1108
114,15:42:30,1062,B,12,1,4,c,13,25,23,100,100.5,1009,0,229,1108
114,15:42:39,1072,B,12,1,3,c,12,25,23,100,100.5,1009,0,90,1108
114,15:42:48,1084,B,12,1,4,c,16,25,23,100,100.5,1009,0,229,1108
114,15:43:12,1101,B,12,1,3,c,12,25,23,100,100.5,1009,0,90,1108
114,15:43:10,1107,B,12,1,4,c,17,25,23,100,100.5,1009,0,229,1108
114,15:43:34,1116,B,12,1,3,c,1,25,23,100,100.5,1009,0,90,1108
114,15:43:28,1117,B,12,1,4,c,9,25,23,100,100.5,1009,0,229,1108
114,19:12:46,81,B,12,2,2,c,27,25,23,100,100.5,1009,0,31,1121
114,19:13:25,97,B,12,2,3,c,3,25,23,100,100.5,1009,0,77,1121
114,19:13:18,134,B,12,2,2,c,48,25,23,100,100.5,1009,0,31,1121
114,19:14:12,190,B,12,2,2,c,50,25,23,100,100.5,1009,0,31,1121
114,19:15:16,219,B,12,2,4,c,14,25,23,100,100.5,1009,0,110,1121
114,19:16:07,260,B,12,2,4,c,4,25,23,100,100.5,1009,0,110,1121
114,19:17:53,363,B,12,2,1,c,2,25,23,100,100.5,1009,0,0,1121
114,19:18:44,417,B,12,2,4,c,5,25,23,100,100.5,1009,0,110,1121
114,19:18:57,427,B,12,2,4,c,2,25,23,100,100.5,1009,0,110,1121
114,19:15:06,438,B,12,2,2,c,244,25,23,100,100.5,1009,0,31,1121
114,19:19:28,464,B,12,2,4,c,7,25,23,100,100.5,1009,0,110,1121
114,19:19:17,470,B,12,2,2,c,25,25,23,100,100.5,1009,0,31,1121
114,19:20:29,561,B,12,2,2,c,44,25,23,100,100.5,1009,0,31,1121
114,19:21:52,603,B,12,2,4,c,3,25,23,100,100.5,1009,0,110,1121
114,19:21:33,614,B,12,2,2,c,32,25,23,100,100.5,1009,0,31,1121
114,19:22:41,665,B,12,2,2,c,16,25,23,100,100.5,1009,0,31,1121
114,19:23:00,671,B,12,2,1,c,2,25,23,100,100.5,1009,0,0,1121
114,19:23:18,703,B,12,2,2,c,17,25,23,100,100.5,1009,0,31,1121
